,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
,AAPL,AMZN,BTC-USD,DIS,MSFT,UBER,AAPL,AMZN,BTC-USD,DIS,MSFT,UBER,AAPL,AMZN,BTC-USD,DIS,MSFT,UBER,AAPL,AMZN,BTC-USD,DIS,MSFT,UBER,AAPL,AMZN,BTC-USD,DIS,MSFT,UBER,AAPL,AMZN,BTC-USD,DIS,MSFT,UBER
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-10,47.893280029296875,94.4990005493164,6378.84912109375,132.42164611816406,122.00724792480469,41.56999969482422,49.29499816894531,94.4990005493164,6378.84912109375,134.0399932861328,127.12999725341797,41.56999969482422,49.712501525878906,95.18949890136719,6434.61767578125,134.32000732421875,127.93000030517578,45.0,48.192501068115234,92.80000305175781,6161.51904296875,131.22999572753906,123.81999969482422,41.060001373291016,49.35499954223633,94.9000015258789,6175.82275390625,133.00999450683594,124.91000366210938,42.0,164834800.0,114360000.0,19419875368.0,9858500.0,30915100.0,186322500.0
2019-05-13,45.109745025634766,91.13400268554688,7814.9150390625,129.75424194335938,118.37958526611328,37.099998474121094,46.43000030517578,91.13400268554688,7814.9150390625,131.33999633789062,123.3499984741211,37.099998474121094,47.369998931884766,92.3270034790039,8047.4130859375,132.66000366210938,125.55000305175781,39.2400016784668,45.712501525878906,90.9000015258789,6898.2822265625,130.5500030517578,123.04000091552734,36.08000183105469,46.9275016784668,91.8280029296875,6971.17822265625,131.5,124.11000061035156,38.790000915527344,229722400.0,115668000.0,28677672181.0,11389900.0,33944900.0,79442400.0
2019-05-14,45.823848724365234,92.00599670410156,7994.416015625,131.59178161621094,119.70399475097656,39.959999084472656,47.165000915527344,92.00599670410156,7994.416015625,133.1999969482422,124.7300033569336,39.959999084472656,47.42499923706055,92.62200164794922,8268.712890625,134.66000366210938,125.87999725341797,39.959999084472656,46.352500915527344,90.7874984741211,7696.39111328125,132.0500030517578,123.69999694824219,36.849998474121094,46.602500915527344,91.9749984741211,7807.88427734375,133.52000427246094,123.87000274658203,38.310001373291016,146118800.0,92582000.0,32031452227.0,12001700.0,25266300.0,46661100.0
2019-05-15,46.372779846191406,93.55750274658203,8205.16796875,133.05392456054688,121.3896713256836,41.290000915527344,47.72999954223633,93.55750274658203,8205.16796875,134.67999267578125,126.0199966430664,41.290000915527344,47.9375,93.72149658203125,8216.423828125,135.2100067138672,126.70999908447266,41.880001068115234,46.505001068115234,91.1500015258789,7899.10693359375,132.0399932861328,123.69999694824219,38.95000076293945,46.567501068115234,91.39749908447266,7989.37451171875,132.5500030517578,124.26000213623047,39.369998931884766,106178800.0,93852000.0,28344112920.0,9734100.0,24722700.0,36086100.0
2019-05-16,46.16875076293945,95.37850189208984,7884.9091796875,133.86402893066406,124.19276428222656,43.0,47.52000045776367,95.37850189208984,7884.9091796875,135.5,128.92999267578125,43.0,48.11750030517578,95.87550354003906,8320.82421875,136.39999389648438,129.3800048828125,44.060001373291016,47.209999084472656,94.114501953125,7729.6083984375,134.80999755859375,126.45999908447266,41.25,47.477500915527344,94.2969970703125,8194.5009765625,135.2899932861328,126.75,41.47999954223633,132125600.0,94156000.0,33167197581.0,9689400.0,30112200.0,38115500.0
2019-05-17,45.906429290771484,93.44999694824219,7343.8955078125,133.40956115722656,123.3643798828125,41.90999984741211,47.25,93.44999694824219,7343.8955078125,135.0399932861328,128.07000732421875,41.90999984741211,47.724998474121094,95.52649688720703,7929.1455078125,135.97999572753906,130.4600067138672,43.290000915527344,46.689998626708984,93.36650085449219,7038.12451171875,134.02999877929688,127.91999816894531,41.27000045776367,46.73249816894531,94.65249633789062,7886.92578125,134.25999450683594,128.30999755859375,41.97999954223633,131516400.0,94732000.0,30066644905.0,8964200.0,25770500.0,20225700.0
2019-05-20,44.470943450927734,92.94850158691406,7978.30908203125,132.293212890625,121.58234405517578,41.59000015258789,45.772499084472656,92.94850158691406,7978.30908203125,133.91000366210938,126.22000122070312,41.59000015258789,46.087501525878906,93.38899993896484,8200.9677734375,134.39999389648438,127.58999633789062,41.68000030517578,45.06999969482422,91.7770004272461,7678.78173828125,133.25,125.76000213623047,39.459999084472656,45.880001068115234,92.6344985961914,8196.923828125,134.25,126.5199966430664,41.189998626708984,154449200.0,75964000.0,23843404340.0,8009000.0,23706900.0,29222300.0
2019-05-21,45.323490142822266,92.8759994506836,7963.32763671875,132.47103881835938,122.23735809326172,41.5,46.650001525878906,92.8759994506836,7963.32763671875,134.08999633789062,126.9000015258789,41.5,47.0,93.94999694824219,8062.16796875,134.57000732421875,127.52999877929688,42.2400016784668,46.17499923706055,92.30000305175781,7843.33984375,133.11000061035156,126.58000183105469,41.25,46.30500030517578,93.739501953125,7977.96923828125,134.57000732421875,127.43000030517578,42.0,113459200.0,80102000.0,25127245056.0,7050300.0,15293300.0,10802900.0
2019-05-22,44.3956413269043,92.98400115966797,7680.06640625,132.23394775390625,122.97905731201172,41.25,45.69499969482422,92.98400115966797,7680.06640625,133.85000610351562,127.66999816894531,41.25,46.4275016784668,93.57450103759766,7997.6123046875,134.1699981689453,128.24000549316406,41.279998779296875,45.63750076293945,92.55000305175781,7615.9873046875,133.38999938964844,126.5199966430664,40.5,46.165000915527344,92.58899688720703,7956.2919921875,133.82000732421875,126.62000274658203,41.04999923706055,118994400.0,58732000.0,24719473175.0,5093700.0,15396500.0,9089500.0
2019-05-23,43.63782501220703,90.77400207519531,7881.8466796875,131.12745666503906,121.54381561279297,40.470001220703125,44.915000915527344,90.77400207519531,7881.8466796875,132.72999572753906,126.18000030517578,40.470001220703125,45.1349983215332,92.19999694824219,7943.79150390625,133.5500030517578,126.29000091552734,41.09000015258789,44.45249938964844,90.20999908447266,7533.19677734375,131.9499969482422,124.73999786376953,40.02000045776367,44.95000076293945,91.82949829101562,7677.26904296875,132.7100067138672,126.19999694824219,40.79999923706055,146118800.0,88486000.0,24457107820.0,6743300.0,23603800.0,11119900.0
2019-05-24,43.470237731933594,91.16400146484375,7987.37158203125,131.1867218017578,121.6015853881836,41.5099983215332,44.74250030517578,91.16400146484375,7987.37158203125,132.7899932861328,126.23999786376953,41.5099983215332,45.53499984741211,92.08799743652344,8140.7197265625,133.2899932861328,127.41999816894531,41.5099983215332,44.654998779296875,90.89250183105469,7824.44873046875,132.22000122070312,125.97000122070312,40.5,45.04999923706055,91.79450225830078,7881.6953125,133.10000610351562,126.91000366210938,41.279998779296875,94858800.0,67394000.0,25919126991.0,4570100.0,14123400.0,8786800.0
2019-05-28,43.29049301147461,91.82150268554688,8719.9619140625,131.018798828125,121.52454376220703,40.95000076293945,44.557498931884766,91.82150268554688,8719.9619140625,132.6199951171875,126.16000366210938,40.95000076293945,45.147499084472656,92.4635009765625,8807.0166015625,134.0399932861328,128.0,41.79999923706055,44.477500915527344,91.36750030517578,8634.7216796875,132.58999633789062,126.05000305175781,40.599998474121094,44.72999954223633,91.63749694824219,8802.7578125,133.2100067138672,126.9800033569336,41.70000076293945,111792800.0,64000000.0,24226919267.0,8938400.0,23128400.0,13391600.0
2019-05-29,43.08403396606445,90.95950317382812,8659.4873046875,129.9814910888672,120.34935760498047,39.939998626708984,44.345001220703125,90.95950317382812,8659.4873046875,131.57000732421875,124.94000244140625,39.939998626708984,44.837501525878906,91.5,8755.8525390625,132.14999389648438,125.38999938964844,40.709999084472656,44.0,90.37650299072266,8482.728515625,130.77999877929688,124.04000091552734,39.14699935913086,44.10499954223633,91.15599822998047,8718.591796875,131.9600067138672,125.37999725341797,40.52000045776367,113924800.0,85580000.0,23473479966.0,7749600.0,22763100.0,14060400.0
2019-05-30,43.307491302490234,90.81600189208984,8319.47265625,130.60386657714844,121.11033630371094,39.79999923706055,44.57500076293945,90.81600189208984,8319.47265625,132.1999969482422,125.7300033569336,39.79999923706055,44.807498931884766,91.47350311279297,9008.314453125,132.67999267578125,125.76000213623047,40.380001068115234,44.16749954223633,90.3915023803711,8221.2734375,131.33999633789062,124.77999877929688,39.5,44.48749923706055,91.27449798583984,8661.7607421875,131.8800048828125,125.26000213623047,40.06999969482422,84873600.0,62938000.0,29246528551.0,5274000.0,16829600.0,26451900.0
2019-05-31,42.5229606628418,88.75350189208984,8574.501953125,130.44578552246094,119.13566589355469,40.40999984741211,43.76750183105469,88.75350189208984,8574.501953125,132.0399932861328,123.68000030517578,40.40999984741211,44.497501373291016,89.77950286865234,8586.6591796875,132.92999267578125,124.62000274658203,41.56999969482422,43.747501373291016,88.63500213623047,8172.55078125,130.77999877929688,123.31999969482422,39.40999984741211,44.057498931884766,89.50050354003906,8320.2861328125,130.9600067138672,124.2300033569336,41.150001525878906,108174400.0,92376000.0,25365190957.0,7420700.0,26646800.0,23209800.0
2019-06-03,42.09303283691406,84.6344985961914,8208.9951171875,130.87060546875,115.43675231933594,41.25,43.32500076293945,84.6344985961914,8208.9951171875,132.47000122070312,119.83999633789062,41.25,44.47999954223633,88.31449890136719,8743.5,132.9499969482422,124.37000274658203,41.849998474121094,42.567501068115234,83.5999984741211,8204.185546875,131.49000549316406,119.01000213623047,40.2400016784668,43.900001525878906,88.00050354003906,8741.7470703125,132.02000427246094,123.8499984741211,40.74399948120117,161584400.0,181974000.0,22004511436.0,7901400.0,37983600.0,16605300.0
2019-06-04,43.632972717285156,86.47799682617188,7707.77099609375,133.19223022460938,118.63475799560547,42.75,44.90999984741211,86.47799682617188,7707.77099609375,134.82000732421875,123.16000366210938,42.75,44.95750045776367,86.54100036621094,8210.9853515625,134.8800048828125,123.27999877929688,42.880001068115234,43.630001068115234,84.04450225830078,7564.48876953125,132.9199981689453,120.6500015258789,40.70000076293945,43.86000061035156,84.96199798583984,8210.9853515625,133.4499969482422,121.27999877929688,42.560001373291016,123872000.0,113582000.0,24609731549.0,8247500.0,29382600.0,23432100.0
2019-06-05,44.33734893798828,86.92500305175781,7824.2314453125,134.2987060546875,121.2066650390625,45.0,45.6349983215332,86.92500305175781,7824.2314453125,135.94000244140625,125.83000183105469,45.0,46.247501373291016,87.5999984741211,7901.84912109375,136.0,125.87000274658203,45.65999984741211,45.28499984741211,85.76249694824219,7668.66845703125,134.94000244140625,124.20999908447266,42.5,46.06999969482422,87.4800033569336,7704.34326171875,135.41000366210938,124.94999694824219,42.869998931884766,119093600.0,84796000.0,21760923463.0,6842800.0,24926100.0,28609600.0
2019-06-06,44.98829650878906,87.71800231933594,7822.0234375,135.55337524414062,123.12352752685547,44.91999816894531,46.30500030517578,87.71800231933594,7822.0234375,137.2100067138672,127.81999969482422,44.91999816894531,46.36750030517578,88.0,7937.3408203125,137.44000244140625,127.97000122070312,45.75,45.537498474121094,86.30650329589844,7571.47119140625,135.72999572753906,125.5999984741211,44.279998779296875,45.77000045776367,86.885498046875,7819.63330078125,136.50999450683594,126.44000244140625,45.0,90105200.0,73786000.0,19474611077.0,6027300.0,21459000.0,16403700.0
2019-06-07,46.18574905395508,90.20149993896484,8043.951171875,136.3733367919922,126.57198333740234,44.15999984741211,47.537498474121094,90.20149993896484,8043.951171875,138.0399932861328,131.39999389648438,44.15999984741211,47.97999954223633,90.3125,8126.1533203125,138.75999450683594,132.25,45.66999816894531,46.442501068115234,87.97450256347656,7788.37353515625,137.3300018310547,128.25999450683594,44.130001068115234,46.627498626708984,88.18499755859375,7826.9013671875,137.60000610351562,129.19000244140625,44.91999816894531,122737600.0,96164000.0,19141423231.0,7026300.0,33885600.0,12654700.0
